nombre,num_vars,num_constraints,num_frac_vars,frac_var_ratio,lp_obj_value,primal_bound,dual_bound,gap,feasible_leaves,lp_iterations,lp_solving_time,lp_iterations_per_var,nsols,obj_mean,obj_std,obj_pos_ratio,obj_neg_ratio,obj_nonzero_ratio,farkas_mean,farkas_std,farkas_min,activity_mean,n_constraints_static,n_variables_static,pct_unary_constraints,pct_binary_constraints,pct_ternary_constraints,pct_quaternary_or_more,pct_terms_in_obj,pct_terms_in_constraints,pct_positive_terms_in_constraints,pct_positive_terms_in_obj,lbd_avg,trailpop_per_conflict,decisions_per_total_conflict,propagations_per_total_conflict,prop_per_decisions,decisions_per_conflict,propagations_per_conflict,total_conflicts_per_conflict,learned_clauses_per_conflict,restarts_per_conflict,learned_clause_length_avg,time_taken
normalized-BA_RDC4.dot_fibo_0null10mast_rapportOE2.0_TMAX60_K67_cod2_pbEq1_newVersion_sequential.opb,72127.0,145712.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.013804,0.0,0.0,-10.966909323430315,298.0385141683991,0.0,0.005976242591180739,0.005976242591180739,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.00114631,0.998854,0.504753,0.0,101524000.0,-1476760.0,96.3136,-2362.48,-24.5291,60051.6,-1473010.0,623.5,106.135,4.55369,11733.4,4.76989
normalized-NG.dot_fibo_0null0mast_rapportOE2.0_TMAX60_K192_cod1.opb,399113.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.359205,0.0,0.0,-750.8792873196313,1594.0748397077423,0.0,0.8532746365064531,0.8532746365064531,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.127336,0.872664,0.48797,0.0,134218000.0,437857.0,73745.8,16154.8,0.219061,368729.0,80774.2,5.0,0.0,1.0,0.0,4.30827
normalized-BA_RDC4.dot_unif_10null10mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_binary.opb,43616.0,288563.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.058485,0.0,0.0,-5.375036265036042,62.87185143498247,0.0,0.009774822022361579,0.009774822022361579,0.0,0.0,0.0,0.0,297596.0,44809.0,3.36026e-06,0.875714,0.0860495,0.038233,0.000629178,0.999371,0.385501,0.0,87856000.0,-696979.0,140.545,-944.17,-6.71791,118128.0,-793575.0,840.5,350.771,5.81272,3256.66,4.66752
normalized-mps-v2-20-10-sp98ic.opb,10876.0,797.0,10876.0,1.0,72857027766.0,72857027766.0,0.0,1e+20,0.0,0.0,5.050345,0.0,1.0,279114324.79217917,148147276.51286,1.0,0.0,1.0,0.0,0.0,0.0,1344.0979899497488,825.0,10894.0,0.0,0.00363636,0.00484848,0.991515,0.0332935,0.966706,0.96556,1.0,98601600.0,2581130.0,14206.7,313.593,0.0220737,2535890.0,55976.4,178.5,16.2235,1.88268,57319.0,3.18123
normalized-f20c10b_026_area_delay.opb,5383.0,19005.0,5383.0,1.0,30.0,30.0,25.502971952201108,0.176333489925309,0.0,1418.0,5.00636,0.26342188370796954,3.0,0.4876283846872082,0.4998469197009742,0.4876283846872082,0.0,0.4876283846872082,1e+99,0.0,1e+99,0.2203188075768554,41686.0,12852.0,0.0286427,0.813151,0.0126901,0.145516,0.0589275,0.941072,0.363375,1.0,115470000.0,-447906.0,65.8826,-518.884,-7.8759,63642.5,-501242.0,966.0,318.573,6.60114,3189.03,4.81993
normalized-maxcut_opt_complete_6-partite_inlv_nvert_69.opb,2346.0,209576.0,0.0,0.0,0.0,0.0,-1e+20,1e+20,0.0,0.0,5.074861,0.0,1.0,-0.8452685421994884,0.36164849476728095,0.0,0.8452685421994884,0.8452685421994884,0.0,0.0,0.0,0.0,209576.0,2346.0,0.0,0.0,1.0,0.0,0.00314407,0.996856,0.5,0.0,71149500.0,-20116.3,35.4875,-43.4535,-1.22447,94875.9,-116173.0,2673.5,1775.75,14.5873,74.2974,4.69427
normalized-mps-v2-20-10-vtp.base.opb,2738.0,204.0,2738.0,1.0,1e+20,1e+20,1206688217.560434,1e+20,0.0,126575.0,5.000072,46.22899926953981,0.0,1661404.235632184,27600299.68558837,0.040008841732979666,0.0,0.040008841732979666,-0.00014943588440610977,0.0008123238522156307,-0.004937873239565526,10095085373.577353,257.0,4524.0,0.0,0.0,0.0,1.0,0.00949334,0.990507,0.601218,1.0,120437000.0,344805.0,130.494,141.879,1.08725,165793.0,180258.0,1270.5,232.101,8.25098,2147.48,4.71292
normalized-NG.dot_unif_0null0mast_rapportOE1.0_TMAX120_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.388162,0.0,0.0,-2.247854805236271,38.731976563670585,0.0,0.00444753751596424,0.00444753751596424,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000761731,0.999238,0.63328,0.0,111275000.0,2365190.0,6727.13,40163.8,5.97042,390174.0,2329500.0,58.0,22.5128,1.1453,22577.9,4.40519
SMTI_50000_3_0.95_1.opb,237413.0,236141.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,8.568261,0.0,0.0,0.4,0.48989794855663565,0.4,0.0,0.4,0.0,0.0,0.0,0.0,250001.0,250000.0,0.010808,0.0323439,0.0858197,0.871029,0.0681121,0.931888,0.963455,1.0,134218000.0,1688160.0,21484.2,21885.5,1.01868,880853.0,897307.0,41.0,6.20482,1.0,18.0796,3.14412
normalized-BA_RDC4.dot_fibo_0null50mast_rapportOE1.0_TMAX60_K67_cod1.opb,36184.0,36738.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.030846,0.0,0.0,-4756.592964327211,5160.916010570259,0.0,0.7929593829571581,0.7929593829571581,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.126304,0.873696,0.455087,0.0,107459000.0,141942.0,241.561,913.425,3.78135,38045.8,143864.0,157.5,76.9241,1.72785,23212.8,4.86966
normalized-NG.dot_unif_0null0mast_rapportOE1.0_TMAX15_K192_cod1.opb,399113.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.344387,0.0,0.0,-430.1198081746272,327.2882841085359,0.0,0.8532746365064531,0.8532746365064531,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.127336,0.872664,0.48797,0.0,134218000.0,400294.0,0.0,0.0,1.1606,369995.0,429417.0,0.0,0.0,1.0,0.0,4.40413
normalized-j1208_8.std.opb,57840.0,118885.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.017274,0.0,0.0,0.6198347107438017,11.126066629782756,0.004118503061420609,0.0,0.004118503061420609,0.0,0.0,0.0,0.0,234339.0,72842.0,0.00305114,0.83916,0.152668,0.00512079,0.000522704,0.999477,0.405903,1.0,121599000.0,306007.0,74.1342,84.4526,1.13919,174623.0,198928.0,2355.5,1901.82,12.9172,96.728,4.48812
SMTI_25000_5_0.75_3.opb,164362.0,132254.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.029185,0.0,0.0,0.2857142857142857,0.45175395145262576,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,175001.0,175000.0,0.00286856,0.0118914,0.0286741,0.956566,0.0359157,0.964084,0.981373,1.0,134218000.0,2747280.0,7991.6,12021.5,1.50427,1110830.0,1670990.0,139.0,3.84946,1.64158,141.607,2.95738
normalized-NG.dot_unif_10null20mast_rapportOE2.0_TMAX120_K192_cod1.opb,365115.0,366610.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.064734,0.0,0.0,-475.7597121617186,387.6338955144787,0.0,0.7680907412186524,0.7680907412186524,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.1161,0.8839,0.48797,0.0,134218000.0,484621.0,35105.9,12203.5,0.347619,368611.0,128136.0,10.5,0.0,1.0,0.0,4.3078
normalized-maxcut_opt_complete_6-partite_inlv_nvert_63.opb,1953.0,158844.0,1953.0,1.0,-909.0,-909.0,-1653.0,0.8184818481848185,0.0,566.0,5.004485,0.289810547875064,2.0,-0.8463901689708141,0.36057433469448547,0.0,0.8463901689708141,0.8463901689708141,0.0,0.0,0.0,1.5,158844.0,1953.0,0.0,0.0,1.0,0.0,0.00345682,0.996543,0.5,0.0,32565100.0,-369579.0,15.9899,-167.787,-10.4933,39039.3,-409653.0,2441.5,1907.84,13.3704,-225.748,4.78008
normalized-BA_RDC4.dot_unif_10null10mast_rapportOE2.0_TMAX15_K67_cod2_pbEq1_newVersion_sequential.opb,72824.0,145712.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.043285,0.0,0.0,-3.171638670962347,48.64876309125471,0.0,0.005385996409335727,0.005385996409335727,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.00103321,0.998967,0.504753,0.0,100663000.0,129558.0,104.622,285.33,2.72724,50794.2,138528.0,485.5,124.225,3.94239,4855.24,4.80148
normalized-NG.dot_unif_10null0mast_rapportOE2.0_TMAX15_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.3467649999999995,0.0,0.0,-2.013390006385696,36.56672271117667,0.0,0.004003532088122605,0.004003532088122605,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000685739,0.999314,0.63328,0.0,79364000.0,3109890.0,7113.74,54269.0,7.62875,405483.0,3093330.0,57.0,27.7826,1.10435,14646.7,4.39348
normalized-BA_RDC4.dot_fibo_0null0mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_sequential.opb,71568.0,143199.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.142962,0.0,0.0,-4.534332652910652,131.0285879928143,0.0,0.005976242591180739,0.005976242591180739,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.00114631,0.998854,0.504753,0.0,101705000.0,-447872.0,295.252,-970.436,-3.28681,171098.0,-562368.0,579.5,197.785,4.32586,7119.1,4.65529
normalized-aries-da_network_1000_5__369_766__64.opb,320988.0,6010.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.595239,0.0,0.0,34239.17915999477,21345.987412537535,0.9968909463610365,0.0,0.9968909463610365,0.0,0.0,0.0,0.0,6000.0,320998.0,0.0,0.0,0.0,1.0,0.249805,0.750195,0.665974,1.0,127227000.0,1826070.0,9552.05,34958.0,3.65973,453722.0,1660500.0,47.5,31.2708,1.0,35757.7,4.50671
normalized-BA_RDC4.dot_luby_10null10mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_ladder.opb,44221.0,44398.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.188814,0.0,0.0,-0.16815867784855268,6.25244393336076,0.0,0.005385996409335727,0.005385996409335727,0.0,0.0,0.0,0.0,201868.0,81322.0,4.95373e-06,0.622204,0.324167,0.0536242,0.000867859,0.999132,0.503992,0.0,104800000.0,-776092.0,187.601,-1964.73,-10.473,75227.9,-787859.0,401.0,58.9141,3.49689,18067.4,4.66661
normalized-neos-3437289-erdre.opb,12162.0,7358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070437,0.0,1.0,0.003946719289590528,0.06269882531945634,0.003946719289590528,0.0,0.003946719289590528,0.0,0.0,0.0,0.0,7358.0,12162.0,0.0,0.0,0.00652351,0.993476,0.000320205,0.99968,0.0814382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078127
normalized-NG.dot_fibo_0null10mast_rapportOE2.0_TMAX300_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.3001249999999995,0.0,0.0,-8.258204122765006,258.3126973295816,0.0,0.00444753751596424,0.00444753751596424,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000761731,0.999238,0.63328,0.0,93368900.0,2087620.0,34330.0,172560.0,5.02649,377630.0,1898160.0,11.0,2.78261,1.0,74942.5,4.3681
normalized-j6029_4.std.opb,28346.0,64587.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.017052,0.0,0.0,1.2295081967213115,15.646078901885646,0.008169489679211371,0.0,0.008169489679211371,0.0,0.0,0.0,0.0,123400.0,36722.0,0.00318476,0.841207,0.145883,0.00972447,0.000897373,0.999103,0.365361,1.0,108946000.0,-62340.7,15.3812,-21.2798,-1.3835,87726.5,-121369.0,5703.5,5256.54,25.8647,-10.6317,4.79636
normalized-single-obj-f54-DCTotalLoss.seq-B-3-combined-EDCBAir.opb,100.0,147.0,0.0,0.0,-3789806.0,-3789806.0,-3789806.0,0.0,0.0,273.0,0.130829,2.73,5.0,-89593.2278338945,709109.5486892711,0.051627384960718295,0.06734006734006734,0.11896745230078563,0.0,0.0,0.0,0.0,2923.0,891.0,0.0318166,0.692439,0.151899,0.123845,0.0146227,0.985377,0.446171,0.433962,131096000.0,4353.09,5.35548,237.336,44.3164,112.465,4984.05,21.0,28.186,1.0,9.18894,0.010704
normalized-BA_RDC4.dot_luby_20null50mast_rapportOE1.0_TMAX15_K67_cod1.opb,30450.0,30907.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.027405,0.0,0.0,-102.42881510963882,124.62440208618952,0.0,0.6346938270994537,0.6346938270994537,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.103709,0.896291,0.455087,0.0,101611000.0,290549.0,485.851,3253.09,6.69567,42754.9,286272.0,88.0,31.9266,1.43503,34023.7,4.90563
normalized-j1207_9.std.opb,58489.0,120749.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.018595,0.0,0.0,0.6198347107438017,11.126066629782756,0.004118503061420609,0.0,0.004118503061420609,0.0,0.0,0.0,0.0,234388.0,72842.0,0.0030505,0.839173,0.152657,0.00511972,0.00052261,0.999477,0.405916,1.0,117423000.0,357201.0,72.3323,106.171,1.46782,171645.0,251944.0,2373.0,1997.15,12.9815,101.971,4.50296
normalized-BA_RDC4.dot_fibo_20null0mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_ladder.opb,75993.0,76198.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.020597,0.0,0.0,-3.935208184747055,125.08857448685845,0.0,0.004783453432035611,0.004783453432035611,0.0,0.0,0.0,0.0,201868.0,81322.0,4.95373e-06,0.622204,0.324167,0.0536242,0.000770845,0.999229,0.503992,0.0,108583000.0,-987643.0,153.16,-1615.69,-10.549,98558.3,-1039690.0,643.5,262.785,4.66149,4835.41,4.67825
normalized-single-obj-f14-DC2Loss.seq-A-2-combined-abcdeir.opb,122.0,155.0,0.0,0.0,139840229.0,139840229.0,139840229.0,0.0,0.0,61.0,0.061562,0.5,4.0,761116.8552223372,5108427.816999372,0.14891416752843847,0.0,0.14891416752843847,0.0,0.0,0.0,0.0,2704.0,967.0,0.0488166,0.628328,0.275148,0.0477071,0.0217326,0.978267,0.4639,1.0,134218000.0,655.7,4.35402,104.26,23.9456,63.1333,1511.77,14.5,14.5,1.0,4.82759,0.008112
normalized-BA_RDC4.dot_luby_20null50mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,72824.0,145712.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.046275,0.0,0.0,-0.7723740193305625,13.978528004300482,0.0,0.004783453432035611,0.004783453432035611,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.000917732,0.999082,0.504753,0.0,111639000.0,3965340.0,449.551,24605.2,54.7327,71928.2,3936830.0,160.0,75.5078,1.75389,7860.92,4.75853
normalized-j12027_3.std.opb,52389.0,115667.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.051038,0.0,0.0,0.6198347107438017,11.126066629782756,0.004118503061420609,0.0,0.004118503061420609,0.0,0.0,0.0,0.0,245220.0,72842.0,0.00321752,0.846146,0.145743,0.00489356,0.000503702,0.999496,0.409357,1.0,112835000.0,-81939.0,80.2681,-86.6254,-1.0792,233741.0,-252253.0,2912.0,2689.6,15.6886,66.5762,4.59457
normalized-BA_RDC4.dot_luby_50null0mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,52341.0,134829.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.043576,0.0,0.0,-0.01552773430707703,0.5662374288460478,0.0,0.004225352112676056,0.004225352112676056,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.000608167,0.999392,0.589766,0.0,93340900.0,374139.0,64.3282,437.642,6.80327,53617.6,364775.0,833.5,247.43,5.75719,-4591.62,4.75261
normalized-single-obj-f4-DataDisplay_2_order9.seq-B-3-2-abcdeir.opb,1572.0,2604.0,1572.0,1.0,739339.0,739339.0,550229.2117734223,0.34369274509629416,0.0,24446.0,5.001553,15.55089058524173,2.0,129453.82687991021,1869911.394128594,0.04657687991021325,0.0,0.04657687991021325,1e+99,0.0,1e+99,0.20016611295681064,11685.0,3564.0,0.00299529,0.690629,0.164827,0.141549,0.00551367,0.994486,0.477239,1.0,89860100.0,-131012.0,6.86789,-53.4197,-7.77818,19322.8,-150296.0,2813.5,610.315,15.2942,-484.923,4.93577
normalized-BA_RDC4.dot_luby_50null10mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_ladder.opb,48908.0,49081.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.328455,0.0,0.0,-0.1582228671208283,6.225451182328887,0.0,0.0029881212955903693,0.0029881212955903693,0.0,0.0,0.0,0.0,201868.0,81322.0,4.95373e-06,0.622204,0.324167,0.0536242,0.00048167,0.999518,0.503992,0.0,113646000.0,-1483650.0,153.159,-2546.19,-16.6245,92355.1,-1535360.0,603.0,276.461,4.42088,4021.44,4.61142
normalized-j6046_10.std.opb,27588.0,66721.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.001616,0.0,0.0,1.2295081967213115,15.646078901885646,0.008169489679211371,0.0,0.008169489679211371,0.0,0.0,0.0,0.0,129101.0,36722.0,0.00333847,0.847825,0.139542,0.00929505,0.00086784,0.999132,0.369778,1.0,105007000.0,-5490.87,-8.91275,11.0979,-1.24517,-84911.8,105729.0,9527.0,8771.13,39.3229,6.242,4.73289
normalized-frb35-17-1.opb,595.0,27856.0,595.0,1.0,-25.0,-25.0,-153.25,5.13,0.0,3047.0,5.002412,5.121008403361344,12.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.016949757350842,27856.0,595.0,0.0,1.0,0.0,0.0,0.0105671,0.989433,0.0,0.0,57489100.0,94883.2,11.1673,-1.60173,-0.14343,100958.0,-14480.4,9040.5,4885.78,38.0825,-8.62833,4.84143
normalized-knapPI_12_10000_1000_5_-285714.opb,50000.0,1.0,50000.0,1.0,-296223.0,-296223.0,-296237.0648918469,4.7480755535217464e-05,0.0,14.0,5.034806,0.00028,12.0,-487.1598,303.9778939067116,0.0,1.0,1.0,0.0,0.0,0.0,345078.2,1.0,50000.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,64486000.0,77130.4,1589.57,922.355,0.580254,80273.3,46578.9,50.5,0.0,1.01961,0.0,4.84915
normalized-BA_RDC4.dot_unif_0null20mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_binary.opb,43616.0,288563.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.042761,0.0,0.0,-6.496150326943248,70.65175323780821,0.0,0.010846035394675177,0.010846035394675177,0.0,0.0,0.0,0.0,297596.0,44809.0,3.36026e-06,0.875714,0.0860495,0.038233,0.000698081,0.999302,0.385501,0.0,67689200.0,-524039.0,67.7793,-420.303,-6.20106,97941.1,-607338.0,1445.0,643.901,8.93497,834.431,4.68433
normalized-BA_RDC4.dot_luby_0null10mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_binary.opb,43616.0,288563.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.041801,0.0,0.0,-0.30699189894887186,8.406487978677168,0.0,0.010846035394675177,0.010846035394675177,0.0,0.0,0.0,0.0,297596.0,44809.0,3.36026e-06,0.875714,0.0860495,0.038233,0.000698081,0.999302,0.385501,0.0,98450400.0,2187570.0,385.98,5611.13,14.5374,143198.0,2081730.0,371.0,173.83,3.26918,7119.22,4.58673
normalized-BA_RDC4.dot_unif_50null20mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion.opb,21973.0,22038.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.012033,0.0,0.0,-4.097417983731099,58.938204378328706,0.0,0.005935950362752522,0.005935950362752522,0.0,0.0,0.0,0.0,40882.0,40937.0,2.44606e-05,0.0952742,0.626388,0.278313,0.00133134,0.998669,0.729932,0.0,72460800.0,622952.0,216.885,256.599,1.18311,294964.0,348974.0,1360.0,374.506,8.63028,-746.398,4.70744
normalized-NG.dot_luby_20null20mast_rapportOE1.0_TMAX300_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.384463,0.0,0.0,-0.9224586925287356,30.514541393696256,0.0,0.0035595266602809704,0.0035595266602809704,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000609734,0.99939,0.63328,0.0,116558000.0,2276170.0,6981.14,39249.6,5.62223,394435.0,2217600.0,56.5,31.7193,1.11404,2919.42,4.38106
normalized-ped2.G.recomb10-0.01-2.opb,126643.0,997395.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.691271,0.0,0.0,51.298072540053454,164.83650616808106,0.0910709230407516,0.0,0.0910709230407516,0.0,0.0,0.0,0.0,1724968.0,208409.0,0.0346656,0.58209,0.38292,0.000325223,0.0044856,0.995514,0.684682,1.0,134218000.0,1095880.0,54141.1,60434.1,1.11623,595552.0,664775.0,11.0,39.6522,1.0,472.438,4.07217
normalized-autocorr_bern60-30.lin.opb,25230.0,25170.0,0.0,0.0,0.0,0.0,-1e+20,1e+20,0.0,0.0,5.004697,0.0,2.0,0.0,292.90587418078115,0.36107808164883076,0.6389219183511693,1.0,0.0,0.0,0.0,0.0,50340.0,25230.0,0.0,0.0,0.0518474,0.948153,0.105305,0.894695,0.5,0.361078,111303000.0,182614.0,296.1,10094.7,34.0922,5922.0,201894.0,20.0,6.34146,1.0,54205.6,4.92162
normalized-sp97ic.opb,12495.0,1016.0,12495.0,1.0,13535523.0,13535523.0,0.0,1e+20,0.0,0.0,5.046786,0.0,1.0,40009.606145474914,23670.60736524784,1.0,0.0,1.0,0.0,0.0,0.0,1031.8433497536946,1033.0,12497.0,0.0,0.0164569,0.0164569,0.967086,0.0379703,0.96203,0.960531,1.0,98807200.0,547270.0,964.308,624.717,0.64784,339436.0,219900.0,352.0,9.87943,3.16312,-231458.0,4.58493
normalized-BA_RDC4.dot_unif_50null0mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,52341.0,134829.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.043772,0.0,0.0,-2.2488784559207096,39.02441593630699,0.0,0.004225352112676056,0.004225352112676056,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.000608167,0.999392,0.589766,0.0,60481600.0,-369335.0,46.3016,-261.153,-5.64025,76166.1,-429596.0,1645.0,821.232,9.63415,-245.494,4.76198
normalized-single-obj-f4-DataDisplay_2_order9.seq-A-3-1-EDCBAir.opb,1470.0,3212.0,1470.0,1.0,-1352821.0,-1352821.0,-1352912.9322882025,6.795598841417833e-05,0.0,19461.0,5.000335,13.238775510204082,3.0,-129453.5805274972,1869911.4111835374,0.025533108866442198,0.021043771043771045,0.04657687991021325,5.582959641255606e+98,4.9658995214026565e+98,0.0,0.20229337948939852,11685.0,3564.0,0.00299529,0.690629,0.164827,0.141549,0.00551367,0.994486,0.477239,0.548193,65798800.0,-165897.0,8.18985,-43.75,-5.34198,39012.4,-208403.0,4763.5,1809.73,22.2422,-112.347,4.88776
normalized-NG.dot_luby_0null50mast_rapportOE2.0_TMAX180_K192_cod1.opb,399113.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.342244,0.0,0.0,-438.31708313184487,505.0562599252739,0.0,0.8532746365064531,0.8532746365064531,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.127336,0.872664,0.48797,0.0,134218000.0,473699.0,20479.5,6352.17,0.310172,368631.0,114339.0,18.0,0.0,1.0,0.0,4.3807
normalized-j12026_6.std.opb,49710.0,105849.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.027305,0.0,0.0,0.6198347107438017,11.126066629782756,0.004118503061420609,0.0,0.004118503061420609,0.0,0.0,0.0,0.0,245199.0,72842.0,0.00321779,0.846105,0.145784,0.00489398,0.000503732,0.999496,0.409346,1.0,112938000.0,245531.0,43.815,64.6049,1.47449,124478.0,183542.0,2841.0,2712.69,15.3834,60.0949,4.70056
normalized-mult_diagcomm_opt_less_teq_nbits_34.opb,5712.0,3412.0,5712.0,1.0,0.0,0.0,-1e+20,1e+20,0.0,28589.0,5.000771,5.005077030812325,1.0,0.0,2.865648703137983e+18,0.009615384615384616,0.009615384615384616,0.019230769230769232,1.0000000000000002e+99,2.4283361152821613e+83,1e+99,0.0,10540.0,7072.0,0.0,0.567742,0.219355,0.212903,0.0045045,0.995495,0.425339,0.5,104842000.0,655778.0,6.55489,399.072,60.8816,10628.7,647096.0,1621.5,809.585,9.54593,276.079,4.92309
normalized-hw128-vm75p-opt.opb.negationfix.opb,133809.0,1306.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.028999,0.0,0.0,0.0009532888465204957,0.030860655969949753,0.0009532888465204957,0.0,0.0009532888465204957,0.0,0.0,0.0,0.0,2354.0,134272.0,0.0,0.0,0.0,1.0,0.000238892,0.999761,0.251374,1.0,104912000.0,693086.0,452.033,605.813,1.3402,317553.0,425584.0,702.5,8.55619,5.01209,-46920.5,4.6343
normalized-maxcut_opt_complete_6-partite_block_nvert_45.opb,990.0,56760.0,990.0,1.0,-500.0,-500.0,-843.0,0.686,0.0,2396.0,5.001486,2.4202020202020202,2.0,-0.8515151515151516,0.3555799463626711,0.0,0.8515151515151516,0.8515151515151516,0.0,0.0,0.0,1.5,56760.0,990.0,0.0,0.0,1.0,0.0,0.00492628,0.995074,0.5,0.0,39319100.0,254225.0,10.5728,49.7976,4.70999,43935.1,206934.0,4155.5,3120.5,20.0576,-46.0126,4.86921
